61336,Gobernación,ub91ec461bc31cf39c17df4528bd8efad3c1bb2ab1b12652c29785d7652530-2-3,1
61337,"Radio, Televisión y Cinematografía",ub91ec461bc31cf39c17df4528bd8efad3c1bb2ab1b12652c29785d7652530-2-3,1
61338,Presupuesto y Cuenta Pública,ub91ec461bc31cf39c17df4528bd8efad3c1bb2ab1b12652c29785d7652530-2-3,2
61339,Salud,ub91ec461bc31cf39c17df4528bd8efad3c1bb2ab1b12652c29785d7652530-2-4,1
61391,Atención a Grupos Vulnerables,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-1,1
61392,Equidad y Género,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-2,1
61393,Atención a Grupos Vulnerables,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-3,1
61394,Justicia,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-4,1
61395,Derechos Humanos,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-5,1
61396,Justicia,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-6,1
61397,Defensa Nacional,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-6,1
61398,Equidad y Género,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-1-6,1
61412,Hacienda y Crédito Público,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-1,1
61413,Presupuesto y Cuenta Pública,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-1,1
61414,Puntos Constitucionales,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-2,1
61415,Presupuesto y Cuenta Pública,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-3,2
61416,Seguridad Pública,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-4,1
61417,Comunicaciones,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-5,1
61418,Gobernación,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-5,1
61419,"Radio, Televisión y Cinematografía",ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-5,1
61420,Presupuesto y Cuenta Pública,ufbf294485a6388ebcf199db728103b448a6d4e5bc18b89c05bd0111350b354-2-5,2
61496,Atención a Grupos Vulnerables,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-1,1
61497,Energía,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-2,1
61498,Atención a Grupos Vulnerables,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-3,1
61499,Justicia,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-3,1
61500,Presupuesto y Cuenta Pública,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-3,2
61501,Justicia,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-4,1
61502,Seguridad Pública,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-4,1
61503,Presupuesto y Cuenta Pública,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-4,2
61504,Justicia,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-5,1
61505,Justicia,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-6,1
61506,Reforma Agraria,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-1-6,1
61518,Atención a Grupos Vulnerables,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-1,1
61519,Atención a Grupos Vulnerables,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-2,1
61520,Justicia,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-3,1
61521,Hacienda y Crédito Público,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-4,1
61522,Presupuesto y Cuenta Pública,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-4,1
61523,Agricultura y Ganadería,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-5,1
61524,Desarrollo Rural,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-5,1
61525,Presupuesto y Cuenta Pública,u89826c44522851116282f0f3c75646576c7cc555a42a3793e58477bc219e8a-2-5,2
60999,Atención a Grupos Vulnerables,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-1,1
61000,Trabajo y Previsión Social,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-2,1
61001,Atención a Grupos Vulnerables,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-3,1
61002,Justicia,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-3,1
61003,Presupuesto y Cuenta Pública,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-3,2
61004,Justicia,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-4,1
61005,Seguridad Pública,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-4,1
61006,Presupuesto y Cuenta Pública,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-4,2
61007,Atención a Grupos Vulnerables,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-5,1
61008,Justicia,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-6,1
61009,Defensa Nacional,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-6,1
61010,Equidad y Género,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-6,1
61011,Justicia,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-7,1
61012,Trabajo y Previsión Social,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-1-8,1
61063,Justicia,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-1,1
61064,Salud,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-2,1
61065,Equidad y Género,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-3,1
61066,Educación Pública y Servicios Educativos,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-4,1
61067,Trabajo y Previsión Social,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-5,1
61068,Comunicaciones,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-6,1
61069,Gobernación,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-6,1
61070,"Radio, Televisión y Cinematografía",u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-6,1
61071,Presupuesto y Cuenta Pública,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-6,2
61072,Hacienda y Crédito Público,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-2-7,1
61097,Atención a Grupos Vulnerables,u8174eeb853bf1b6598a1dcd6a365b8e7705f9920a952f031b9f167d3264140a7-3-1,1
61177,Equidad y Género,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-1,1
61178,"Régimen, Reglamentos y Prácticas Parlamentarias",u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-2,1
61179,Justicia,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-3,1
61180,Seguridad Pública,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-3,1
61181,Presupuesto y Cuenta Pública,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-3,2
61182,Justicia,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-4,1
61183,Energía,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-5,1
61184,Derechos Humanos,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-6,1
61185,Derechos Humanos,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-7,1
61186,Defensa Nacional,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-8,1
61187,Justicia,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-8,1
61188,Justicia,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-1-9,1
61247,Justicia,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-1,1
61248,Hacienda y Crédito Público,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-2,1
61249,Hacienda y Crédito Público,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-3,1
61250,Hacienda y Crédito Público,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-4,1
61251,Trabajo y Previsión Social,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-5,1
61252,Justicia,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-6,1
61253,Comunicaciones,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-7,1
61254,Gobernación,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-7,1
61255,"Radio, Televisión y Cinematografía",u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-7,1
61256,Presupuesto y Cuenta Pública,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-7,2
61257,Hacienda y Crédito Público,u17ec4d1d31af3247f4b9d2015f193df347b7fefa5f968f1fa318de3e9fc1c7a-2-8,2
61318,Gobernación,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-1,1
61319,Hacienda y Crédito Público,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-2,1
61320,Derechos Humanos,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-3,1
61321,Justicia,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-4,1
61322,Defensa Nacional,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-4,1
61323,Equidad y Género,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-4,1
61324,Gobernación,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-1-5,1
61343,Trabajo y Previsión Social,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-2-1,1
61344,Comunicaciones,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-2-2,1
61345,Gobernación,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-2-2,1
61346,"Radio, Televisión y Cinematografía",u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-2-2,1
61347,Presupuesto y Cuenta Pública,u301eee306bd1a040e6cdbc88c69adc9edea1fc5b1bb3948c881ec29f21d06be4-2-2,2
61399,Trabajo y Previsión Social,uf8fcd47bcd325a23f625c96a5962fab8343a39641784563baa1990988aec6-1-1,1
61105,Equidad y Género,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-1,1
61106,Justicia,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-2,1
61107,Derechos Humanos,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-3,1
61108,Justicia,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-4,1
61109,Seguridad Pública,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-4,1
61110,Atención a Grupos Vulnerables,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-4,2
61111,Presupuesto y Cuenta Pública,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-4,2
61112,Gobernación,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-5,1
61113,Energía,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-5,1
61114,Trabajo y Previsión Social,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-1-6,1
61142,Atención a Grupos Vulnerables,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-1,1
61143,Justicia,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-2,1
61144,Desarrollo Metropolitano,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-3,2
61145,Puntos Constitucionales,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-4,1
61146,Puntos Constitucionales,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-5,1
61147,Trabajo y Previsión Social,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-6,1
61148,Comunicaciones,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-7,1
61149,Gobernación,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-7,1
61150,"Radio, Televisión y Cinematografía",uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-7,1
61151,Presupuesto y Cuenta Pública,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-7,2
61152,Hacienda y Crédito Público,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-8,1
61153,Puntos Constitucionales,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-9,1
61154,Gobernación,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-9,1
61155,Puntos Constitucionales,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-10,1
61156,Educación Pública y Servicios Educativos,uec18669f9a3a0214b41b8dee8a9039188c1bdb59a3eb29b6183c128d6627-2-11,1
61228,Justicia,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-1,1
61229,Seguridad Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-1,1
61230,Presupuesto y Cuenta Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-1,2
61231,Justicia,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-2,1
61232,Seguridad Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-2,1
61233,Atención a Grupos Vulnerables,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-2,2
61234,Presupuesto y Cuenta Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-1-2,2
61258,Justicia,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-1,1
61259,Justicia,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-2,1
61260,Seguridad Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-2,1
61261,Derechos Humanos,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-2,1
61262,Presupuesto y Cuenta Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-2,2
61263,Puntos Constitucionales,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-3,1
61264,Hacienda y Crédito Público,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-3,1
61265,Gobernación,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-3,1
61266,Hacienda y Crédito Público,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-4,1
61267,Comunicaciones,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-5,1
61268,Gobernación,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-5,1
61269,"Radio, Televisión y Cinematografía",u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-5,1
61270,Presupuesto y Cuenta Pública,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-5,2
61271,Puntos Constitucionales,u905b90a2bf92ae642d863c328597871b6654d9adf3cad5ba2e32426ef3e898-2-6,1
61341,Hacienda y Crédito Público,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-1-1,1
61342,Energía,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-1-2,1
61369,Educación Pública y Servicios Educativos,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-2-1,1
61370,Comunicaciones,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-2-2,1
61371,Gobernación,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-2-2,1
61372,"Radio, Televisión y Cinematografía",uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-2-2,1
61373,Presupuesto y Cuenta Pública,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-2-2,2
61374,Puntos Constitucionales,uf217a053693850f984b4876d2966de857ea9688463e96d1e252d9ac26558333-2-3,1
61423,Atención a Grupos Vulnerables,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-1,1
61424,Justicia,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-1,1
61425,Presupuesto y Cuenta Pública,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-1,2
61426,Justicia,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-2,1
61427,Seguridad Pública,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-2,1
61428,Presupuesto y Cuenta Pública,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-2,2
61429,Energía,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-3,1
61430,Derechos Humanos,ua5c1e321cda0c37185a52cd27038be72cd27b3b6799ed6de9ee7baee16536ce-1-4,1
61168,Trabajo y Previsión Social,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-2,1
61169,Trabajo y Previsión Social,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-3,1
61170,Puntos Constitucionales,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-4,1
61171,Presupuesto y Cuenta Pública,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-5,1
61172,Comunicaciones,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-6,1
61173,Gobernación,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-6,1
61174,"Radio, Televisión y Cinematografía",u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-6,1
61175,Presupuesto y Cuenta Pública,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-6,2
61176,Gobernación,u4e807fcd3511b93d02814bf78f9cd663c1dc466454ee6e380aff62ec497c4b4-2-7,1
61243,Hacienda y Crédito Público,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-1-1,1
61244,Justicia,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-1-2,1
61245,Defensa Nacional,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-1-2,1
61246,Equidad y Género,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-1-2,1
61277,Justicia,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-1,1
61278,Trabajo y Previsión Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-2,1
61279,Trabajo y Previsión Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-3,1
61280,Desarrollo Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-4,1
61281,Desarrollo Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-5,1
61282,Trabajo y Previsión Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-6,1
61283,Seguridad Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-6,1
61284,Hacienda y Crédito Público,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-2-7,1
61306,Trabajo y Previsión Social,u437c6d8ac47734685411cd14c7e19a92e3b3565040f9afc67df71b85ffd6e3d-3-1,1
61340,Puntos Constitucionales,ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-1-1,1
61352,Puntos Constitucionales,ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-2-1,1
61353,Hacienda y Crédito Público,ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-2-2,1
61356,Comunicaciones,ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-2-3,1
61357,Gobernación,ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-2-3,1
61358,"Radio, Televisión y Cinematografía",ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-2-3,1
61359,Presupuesto y Cuenta Pública,ua6618c5eedad8c23ec84264e218c86f5852eb7c0d218e672ae723a3398ddb376-2-3,2
61421,Hacienda y Crédito Público,u41a8d98d1b79cc7c301ff4cb2d99c0e6a242b137e09fac28c259df0f776eee6-1-1,1
61445,Justicia,u41a8d98d1b79cc7c301ff4cb2d99c0e6a242b137e09fac28c259df0f776eee6-2-1,1
61446,Trabajo y Previsión Social,u41a8d98d1b79cc7c301ff4cb2d99c0e6a242b137e09fac28c259df0f776eee6-2-2,1
61579,Presupuesto y Cuenta Pública,u5d9c70a8d0b0b4d4cc2e88703313f376a9e081f171e662b401c1ce7cd747e13-1-1,2
61580,Trabajo y Previsión Social,u5d9c70a8d0b0b4d4cc2e88703313f376a9e081f171e662b401c1ce7cd747e13-1-2,1
61581,Desarrollo Social,u5d9c70a8d0b0b4d4cc2e88703313f376a9e081f171e662b401c1ce7cd747e13-1-3,1
61582,Desarrollo Social,u5d9c70a8d0b0b4d4cc2e88703313f376a9e081f171e662b401c1ce7cd747e13-1-4,1
61583,Gobernación,u5d9c70a8d0b0b4d4cc2e88703313f376a9e081f171e662b401c1ce7cd747e13-1-5,1
61584,Puntos Constitucionales,u5d9c70a8d0b0b4d4cc2e88703313f376a9e081f171e662b401c1ce7cd747e13-1-6,1
61660,Equidad y Género,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-1-1,1
61661,Justicia,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-1-2,1
61662,Reforma Agraria,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-1-2,1
61697,Atención a Grupos Vulnerables,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-1,1
61698,Agricultura y Ganadería,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-2,1
61699,Desarrollo Rural,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-2,1
61700,Presupuesto y Cuenta Pública,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-2,2
61701,Salud,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-3,1
61702,Agricultura y Ganadería,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-4,1
61703,Comunicaciones,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-5,1
61704,Gobernación,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-5,1
61705,"Radio, Televisión y Cinematografía",u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-5,1
61706,Presupuesto y Cuenta Pública,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-5,2
61707,Puntos Constitucionales,u10b55da28f9a94a614b3d1e1b82f74b0e4430c34e388ef048d2acc794555011-2-6,1
61800,Participación Ciudadana,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-1,1
61801,Atención a Grupos Vulnerables,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-2,1
61802,Equidad y Género,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-3,1
61803,Trabajo y Previsión Social,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-4,1
61804,Atención a Grupos Vulnerables,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-5,1
61805,Justicia,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-5,1
61806,Presupuesto y Cuenta Pública,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-5,2
61807,Atención a Grupos Vulnerables,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-6,1
61808,Justicia,u6f0257c2b498ff3fbb78637239ff09747d47923feb5935c34d23f496f2ad6-1-6,1
61158,Seguridad Pública,u9f92bdb598d91964a37519726735ba4ccfa345f1f8d6848ccef404ee40f14b-2-2,1
